product_name,item_type,current_quantity,required_quantity,locations,location,last_counted_by,last_counted_date,id,created_date,updated_date,created_by_id,created_by,is_sample
"Dexamethasone 10Mg/ml 10Ml inj. (דקסמתסון 10 מ""ג הזרקה)",תרופה,1,1,,חדר בדיקות 1,שירז איגנץ,2025-11-20T06:36:04.986Z,691eb6d6d04f363597e4ae3c,2025-11-20T06:36:06.393000,2025-11-20T06:36:06.393000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Nurit - activated charcoal (נוריט - פחם פעיל),תרופה,0,1,"[{""location"":""חדר בדיקות 1"",""quantity"":0}]",חדר בדיקות 1,שירז איגנץ,2026-01-19T12:28:38.112Z,691eb67835804b2e14c4efe0,2025-11-20T06:34:32.864000,2026-01-19T12:28:40.296000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Synulox for injection - 40 ml (סינולוקס להזרקה - 40 מ""ל)",תרופה,1,1,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",חדר בדיקות 1,שירז איגנץ,2025-12-11T13:58:35.153Z,691eb663577bdb82682e0e7a,2025-11-20T06:34:11.079000,2025-12-11T13:58:36.235000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Synolux 500 mg - tablets (סינולוקס 500 מ""ג - טבליות)",תרופה,3,3,"[{""location"":""חדר בדיקות 1"",""quantity"":1},{""location"":""חדר בדיקות 2"",""quantity"":2}]",חדר בדיקות 1,יובל פלג - אדמין,2025-11-20T07:06:21.166Z,691eb644e3272effadfe7327,2025-11-20T06:33:40.098000,2025-11-20T07:06:20.896000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Synolux 250 mg - tablets (סינולוקס 250 מ""ג - טבליות)",תרופה,6,3,"[{""location"":""חדר בדיקות 1"",""quantity"":1},{""location"":""חדר בדיקות 2"",""quantity"":5}]",חדר בדיקות 1,שירז איגנץ,2025-11-20T08:51:53.383Z,691eb61fee9dc2fe861849f7,2025-11-20T06:33:03.664000,2025-11-20T08:51:55.831000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Synulox 50 mg - 100 tablets (סינולוקס 50 מ""ג - 100 טבליות)",תרופה,2,1,,חדר בדיקות 1,שירז איגנץ,2025-11-20T06:33:26.721Z,691eb5f6531e8eeb7eb51735,2025-11-20T06:32:22.405000,2025-11-20T06:33:28.119000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Synbiotic DC - 50 capsules (סינביוטיק די.סי - 50 קפסולות),תרופה,7,4,"[{""location"":""חדר בדיקות 1"",""quantity"":4},{""location"":""חדר בדיקות 2"",""quantity"":3}]",חדר בדיקות 1,שירז איגנץ,2025-12-09T10:27:32.279Z,691eb5de9c4928db7becd939,2025-11-20T06:31:58.665000,2025-12-09T10:27:33.050000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Doxylin 100Mg 100 Tabs - (דוקסילין 100 מ""ג טבליות)",תרופה,2,2,,חדר בדיקות 1,שירז איגנץ,2025-11-20T06:31:27.413Z,691eb5a9d41f77614da680a8,2025-11-20T06:31:05.299000,2025-11-20T06:31:29.186000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Metrocare Flavour 250 Mg 100 Tabs for Dogs & Cats (מטרוקר 250 מ""ג 100 טבליות לכלבים וחתולים)",תרופה,2,2,"[{""location"":""חדר בדיקות 1"",""quantity"":1},{""location"":""חדר בדיקות 2"",""quantity"":1}]",חדר בדיקות 1,שירז איגנץ,2025-11-20T10:10:51.928Z,691eb573036e8aefdba20804,2025-11-20T06:30:11.985000,2025-11-20T10:10:54.322000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Metrocare Flavour 500 Mg 100 Tabs for Dogs & Cats (מטרוקר 500 מ""ג)",תרופה,2,2,"[{""location"":""חדר בדיקות 1"",""quantity"":1},{""location"":""חדר בדיקות 2"",""quantity"":1}]",חדר בדיקות 1,שירז איגנץ,2025-11-20T10:12:20.644Z,691eb4bf75b7c57e9319d03c,2025-11-20T06:27:11.533000,2025-11-20T10:12:22.987000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"cephacare 500 mg  (צפקר 500 מ""ג)",תרופה,3,2,"[{""location"":""חדר בדיקות 1"",""quantity"":2},{""location"":""חדר בדיקות 2"",""quantity"":1}]",חדר בדיקות 1,שירז איגנץ,2025-12-11T13:57:34.519Z,691eb49eb583628f4a048d5c,2025-11-20T06:26:38.274000,2025-12-11T13:57:35.579000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"cephacare 1000 mg (צפקר 1000 מ""ג)",תרופה,13,3,"[{""location"":""חדר בדיקות 1"",""quantity"":1},{""location"":""חדר בדיקות 2"",""quantity"":12}]",חדר בדיקות 1,שירז איגנץ,2025-11-20T10:11:40.396Z,691eb47ff3239e7a5f7e6e00,2025-11-20T06:26:07.662000,2025-11-20T10:11:43.179000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Therios 300 mg (טריוס 300 מ""ג)",תרופה,1,1,,חדר בדיקות 1,שירז איגנץ,2025-11-20T06:25:47.786Z,691eb46d2502a55a25452f8e,2025-11-20T06:25:49.191000,2025-11-20T06:25:49.191000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Therios 75 mg  (טריוס 75 מ""ג)",תרופה,1,1,,חדר בדיקות 1,שירז איגנץ,2025-11-20T06:25:39.173Z,691eb465e3cd37b0a6c372f6,2025-11-20T06:25:41.005000,2025-11-20T06:25:41.005000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Omepradex 10mg  (אומפרודקס 10 מ""ג)",תרופה,3,3,,חדר בדיקות 1,שירז איגנץ,2025-11-20T06:25:11.482Z,691eb4433c18c2f6e49852a1,2025-11-20T06:25:07.889000,2025-11-20T06:25:13.237000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Omepradex 20mg (אומפרדקס 20 מ""ג)",תרופה,4,3,,חדר בדיקות 1,שירז איגנץ,2025-11-20T06:24:46.617Z,691eb431508bed44bf27cbaf,2025-11-20T06:24:49.573000,2025-11-20T06:24:49.573000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
G.P.B Cream Jar 30ML,תרופה,10,4,"[{""location"":""חדר בדיקות 1"",""quantity"":2},{""location"":""חדר בדיקות 2"",""quantity"":1},{""location"":""מחסן קטן - ח. ניתוח"",""quantity"":7}]",חדר בדיקות 1,שירז איגנץ,2026-01-19T12:19:30.953Z,691eb3fdbcda944872a1ce09,2025-11-20T06:23:57.352000,2026-01-19T12:19:32.383000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
G.P.B Cream Jar 30ML,תרופה,2,0,"[{""location"":""חדר בדיקות 1"",""quantity"":1},{""location"":""חדר בדיקות 2"",""quantity"":1}]",חדר בדיקות 1,שירז איגנץ,2025-12-09T10:24:27.107Z,691eb3dedbe6d5559ec99cd9,2025-11-20T06:23:26.013000,2025-12-09T10:24:27.856000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
G.P.B Cream Jar 50ML,תרופה,5,0,"[{""location"":""חדר בדיקות 1"",""quantity"":5}]",חדר בדיקות 1,שירז איגנץ,2026-01-04T12:35:35.994Z,691eb3cc6afe01d537d1f013,2025-11-20T06:23:08.598000,2026-01-04T12:35:39.598000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Metronidazole 10% 50ml (מטרונידזול 10% 50 מ""ל)",תרופה,1,0,,חדר בדיקות 1,שירז איגנץ,2025-11-20T06:22:38.254Z,691eb3af3c18c2f6e498525e,2025-11-20T06:22:39.652000,2025-11-20T06:22:39.652000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Metronidazole Syrup 125mg/ml 30ML (סירופ מטרונידזול 125 מ""ג/מ""ל 30 מ""ל)",תרופה,3,3,"[{""location"":""חדר בדיקות 1"",""quantity"":3}]",חדר בדיקות 1,שירז איגנץ,2025-12-07T10:25:38.204Z,691eb3a1fde0e7c4a0cb1108,2025-11-20T06:22:25.067000,2025-12-07T10:25:40.176000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Metronidazole Syrup 200mg/ml 30ML (סירופ מטרונידזול 200 מ""ג/מ""ל 30 מ""ל)",תרופה,2,2,"[{""location"":""חדר בדיקות 1"",""quantity"":1},{""location"":""חדר בדיקות 2"",""quantity"":1}]",חדר בדיקות 1,שירז איגנץ,2025-12-11T13:57:52.784Z,691eb38a1593f1ff42dbc665,2025-11-20T06:22:02.703000,2025-12-11T13:57:53.821000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Enrofloxacin Syrup 50mg/ml 30ml (אנרופלוקסצין סירופ 50 מ""ג/מ""ל 30 מ""ל) ",תרופה,5,7,"[{""location"":""חדר בדיקות 1"",""quantity"":5}]",חדר בדיקות 1,שירז איגנץ,2026-01-19T12:19:48.559Z,691eb34900dee29c72503c65,2025-11-20T06:20:57.174000,2026-01-19T12:19:50.009000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Doxylin Syrup 50Mg/ml 30 ML - (דוקסילין סירופ 50 מ""ג/מ""ל 30 מ""ל)",תרופה,5,5,"[{""location"":""חדר בדיקות 1"",""quantity"":5}]",חדר בדיקות 1,שירז איגנץ,2025-12-07T10:25:04.986Z,691eb32dfc9d070cb5282827,2025-11-20T06:20:29.957000,2025-12-07T10:25:07.027000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Amoxiclav Syrup 150mg/ml 30 Ml (אמוקסי סירופ 150 מ""ג 30 מ""ל) ",תרופה,7,8,"[{""location"":""חדר בדיקות 1"",""quantity"":4},{""location"":""חדר בדיקות 2"",""quantity"":3}]",חדר בדיקות 1,שירז איגנץ,2026-01-11T07:22:57.301Z,691eb313e35ac442d0076a32,2025-11-20T06:20:03.620000,2026-01-11T07:22:58.192000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Azithromycin Syrup 50Mg/ml 30 ML (אזיטרומיצין50 מ""ג/מ""ל 30 מ""ל)",תרופה,2,1,"[{""location"":""חדר בדיקות 1"",""quantity"":2}]",חדר בדיקות 1,שירז איגנץ,2025-11-20T09:02:26.307Z,691eb2fa7642e4023c7bd744,2025-11-20T06:19:38.183000,2025-11-20T09:02:28.634000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Prednisolone Syrup 20Mg/ml 30ML (פרדניסולון סירופ 20 מ""ג/מ""ל 30 מ""ל)",תרופה,4,2,"[{""location"":""חדר בדיקות 1"",""quantity"":4}]",חדר בדיקות 1,שירז איגנץ,2025-12-07T10:27:29.603Z,691eb2b197d3e250cb5c4da7,2025-11-20T06:18:25.014000,2025-12-07T10:27:31.527000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Prednisolone Syrup 5Mg/ml 30ML (פרדניסולון 5 מ""ג/מ""ל 30 מ""ל)",תרופה,2,2,,חדר בדיקות 1,שירז איגנץ,2025-11-20T06:16:44.639Z,691eb24e50b46a82831553d5,2025-11-20T06:16:46.359000,2025-11-20T06:16:46.359000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
